,n_track,set_section,artist,track,set_name
231,21,2,Kowton , Pea Soup [Livity Sound],"2017-05-26 - Djrum, Neinzer - Solid Steel"
232,22,2,Christoph Berg , Memories [Sonic Pieces],"2017-05-26 - Djrum, Neinzer - Solid Steel"
233,23,2,Peter Van Hoesen , Circumference 12 [Time To Express],"2017-05-26 - Djrum, Neinzer - Solid Steel"
234,24,2,Trus'me , Here And Now (DJ Seinfeld Piano Mix) [Prime Numbers],"2017-05-26 - Djrum, Neinzer - Solid Steel"
235,25,2,Viers , Moonlighting [Church],"2017-05-26 - Djrum, Neinzer - Solid Steel"
236,26,2,Randomer , Smokin' [L.I.E.S. ,"2017-05-26 - Djrum, Neinzer - Solid Steel"
237,27,2,Schneider™ And KPT.Michi.Gan , The Light 3000 [City Slang],"2017-05-26 - Djrum, Neinzer - Solid Steel"
238,28,2,Björk , Harm Of Will [One Little Indian],"2017-05-26 - Djrum, Neinzer - Solid Steel"
239,29,2,?, Harm Of Will [One Little Indian],"2017-05-26 - Djrum, Neinzer - Solid Steel"
240,30,2,Djrum , Showreel Pt.1 [Demo],"2017-05-26 - Djrum, Neinzer - Solid Steel"
241,1,2,The The Paradise Bangkok Molam International Band , Exit Planet Lam (Beatrice Dillon's Low Visibility Mix) [No],"2017-05-26 - Djrum, Neinzer - Solid Steel"
242,2,2,Dresvn , Sleepy Bay [Honest Jon's],"2017-05-26 - Djrum, Neinzer - Solid Steel"
243,3,2,Forest Drive West , System [Livity Sound],"2017-05-26 - Djrum, Neinzer - Solid Steel"
244,4,2,Ploy , Blow Poke [Unreleased],"2017-05-26 - Djrum, Neinzer - Solid Steel"
245,5,2,Nabi , Neinzer [Unreleased],"2017-05-26 - Djrum, Neinzer - Solid Steel"
246,6,2,Four Tet , Ocoras [Text],"2017-05-26 - Djrum, Neinzer - Solid Steel"
247,7,2,Dynamo Dreesen & SVN & A Made Up Sound , Untitled (B1) [SUED ,"2017-05-26 - Djrum, Neinzer - Solid Steel"
248,8,2,Neinzer , Horus [Unreleased],"2017-05-26 - Djrum, Neinzer - Solid Steel"
249,9,2,Yotam Avni , Tehillim [Stroboscopic Artefacts],"2017-05-26 - Djrum, Neinzer - Solid Steel"
250,10,2,Kowton , Pea Soup [Livity Sound],"2017-05-26 - Djrum, Neinzer - Solid Steel"
251,11,2,Mumdance And Pev , Big Slug [Tectonic],"2017-05-26 - Djrum, Neinzer - Solid Steel"
252,12,2,Gaunt , JP [Mistry],"2017-05-26 - Djrum, Neinzer - Solid Steel"
253,13,2,Parched , Szare [Project 13 MCR],"2017-05-26 - Djrum, Neinzer - Solid Steel"
254,14,2,Oskar Offermann , Le Grand To Do (Bananuamas Yoruba Soul Mix) [Mule Musiq],"2017-05-26 - Djrum, Neinzer - Solid Steel"
255,15,2,Rene Audiard , Kingston's Road (Edit) [Blank Slate],"2017-05-26 - Djrum, Neinzer - Solid Steel"
256,16,2,Aleksi Perälä , Uk74r1514020 [Djak,"2017-05-26 - Djrum, Neinzer - Solid Steel"
257,17,2,Track 7 , Bulang Wu China (King Gong) [No],"2017-05-26 - Djrum, Neinzer - Solid Steel"
258,1,1,[00] Mohammad Reza Mortazavi , Riding Time,2020-01-27 - Djrum - Dekmantel Podcast 267
259,2,1,[05] Kimyan Law , Kin,2020-01-27 - Djrum - Dekmantel Podcast 267
260,3,1,[08] Djrum , Tournesol,2020-01-27 - Djrum - Dekmantel Podcast 267
261,4,1,[12] 33EMYBW , Induce,2020-01-27 - Djrum - Dekmantel Podcast 267
262,5,1,[13] Aleksi Perälä , UK74R1826130,2020-01-27 - Djrum - Dekmantel Podcast 267
263,6,1,[17] Sully , Rotten,2020-01-27 - Djrum - Dekmantel Podcast 267
264,7,1,[18] Cop Envy & DJ Plead , I.G.A,2020-01-27 - Djrum - Dekmantel Podcast 267
265,8,1,[21] African Head Charge , Stebeni's Theme,2020-01-27 - Djrum - Dekmantel Podcast 267
266,9,1,[23] Call Super & Parris , Chiseler's Rush,2020-01-27 - Djrum - Dekmantel Podcast 267
267,10,1,[27] Boxwork , Pepper Stalk,2020-01-27 - Djrum - Dekmantel Podcast 267
268,11,1,[29] SP:MC , Vintage,2020-01-27 - Djrum - Dekmantel Podcast 267
269,12,1,[30] Squarepusher , Theme From Ernest Borgnine,2020-01-27 - Djrum - Dekmantel Podcast 267
270,13,1,[36] ?, Theme From Ernest Borgnine,2020-01-27 - Djrum - Dekmantel Podcast 267
271,14,1,[37] Andy C , Mindrise,2020-01-27 - Djrum - Dekmantel Podcast 267
272,15,1,[39] Proc Fiskal , Pico,2020-01-27 - Djrum - Dekmantel Podcast 267
273,16,1,[43] Lee Gamble , Envenom,2020-01-27 - Djrum - Dekmantel Podcast 267
274,17,1,[46] BKey & Smyla , Origins,2020-01-27 - Djrum - Dekmantel Podcast 267
275,18,1,[50] Clark , Unfurla,2020-01-27 - Djrum - Dekmantel Podcast 267
276,19,1,[51] Wim Mertens , Mildly Skeeming,2020-01-27 - Djrum - Dekmantel Podcast 267
277,20,1,[53] ?, Mildly Skeeming,2020-01-27 - Djrum - Dekmantel Podcast 267
278,21,1,[55] Anunaku , Bronze Age,2020-01-27 - Djrum - Dekmantel Podcast 267
279,22,1,[58] Gabber Modus Operandi , Calon Arang,2020-01-27 - Djrum - Dekmantel Podcast 267
280,23,1,[59] Hellfish & The Producer , Turntable Savage,2020-01-27 - Djrum - Dekmantel Podcast 267
281,24,1,[60] Hellfish & The Producer , The Way Of The Homeboy Pt. 2 (The Winter Of Disconent),2020-01-27 - Djrum - Dekmantel Podcast 267
282,25,1,[63] Adlas , Currents + Autechre ,2020-01-27 - Djrum - Dekmantel Podcast 267
283,26,1,[69] Aleksi Perälä , UK74R1825050,2020-01-27 - Djrum - Dekmantel Podcast 267
284,1,1,[00] Pariah , Linnaea,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
285,2,1,[01] ?, Linnaea,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
286,3,1,[04] Henzo , For Your Consideration (Sauna Mix),"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
287,4,1,[06] ?, For Your Consideration (Sauna Mix),"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
288,5,1,[06] Yunis , Fractals,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
289,6,1,[07] 33EMYBW , Medical Fodder [Houndstooth],"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
290,7,1,[09] Forest Drive West , Impulse,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
291,8,1,[13] Paradon't , Chuwangk Kyuh Hay (Thrd Mpct),"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
292,9,1,[13] Uberdog & Binray , Untitled [Werkdiscs ,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
293,10,1,[15] ?, Untitled [Werkdiscs ,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
294,11,1,[17] Toma Kami , This Side Up,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
295,12,1,[18] Sully Feat. Luke Benjamin , Don't Get Better Than Me And You,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
296,13,1,[21] Al Wootton , Prophecy,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
297,14,1,[22] Soreab , Cave Wallk (Cando Remix),"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
298,15,1,[25] Plastikman , Afrika,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
299,16,1,[26] TEXTASY + KREGGO , The Definitive Hardcore Anthem,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
300,17,1,[28] Autechre , Flutter [Warp],"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
301,18,1,[29] Laksa , Belly Brocka [Hessle],"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
302,19,1,[30] Monkey Steak , Crowsteppah [Werkdiscs],"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
303,20,1,[32] Eusebeia , Evolution II,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
304,21,1,[34] Simo Cell & Abdullah Miniawy , Pending In The Pattern,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
305,22,1,[35] Crossing Avenue , Decimo Piano,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
306,23,1,[37] Hamilton Scalpel , Southern Cross Aerobatic Team,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
307,24,1,[39] T.S / M.F. , Ladies Remix Pt.2,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
308,25,1,[41] Cucumb45 , Opxthermin [Bbbbbb],"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
309,26,1,[42] Rian Treanor , ATAXIA_B2,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
