,n_track,set_section,artist,track,set_name
247,4,6,Cleric & Figure,Wickerman,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
248,5,6,A Made Up Sound,After Hours,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
249,6,6,Djrum & 2nd Drop,DAM,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
250,7,6,Paul Woolford & Pscatron & Hotflush,Stolen,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
251,8,6,Heiko Laux & Kanzleramt,Five,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
252,9,6,TSVI & Nervous Horizon,Set You Free,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
253,10,6,Sciahri & Black Opal,Ambiguity,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
254,11,6,DJ Spider & Franklin De Costa & Killekill,Second Bags,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
255,12,6,Detboi feat. Goldie & Metalheadz Platinum,Joy Ride,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
256,13,6,Vaal & Afterlife,Wander To Hell,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
257,14,6,QNS,QNS2,"2017-02-11 - B.Traits, Peggy Gou, Sasha, Djrum - B.Traits, BBC Radio 1"
258,1,2,Björk,Harm Of Will,"2017-05-26 - Djrum, Neinzer - Solid Steel"
259,2,2,Alva Noto And Ryuichi Sakamoto,Logic Moon,"2017-05-26 - Djrum, Neinzer - Solid Steel"
260,3,2,Herva,No Money No Honey,"2017-05-26 - Djrum, Neinzer - Solid Steel"
261,4,2,Zenker Brothers,Randat,"2017-05-26 - Djrum, Neinzer - Solid Steel"
262,5,2,∑,06:08,"2017-05-26 - Djrum, Neinzer - Solid Steel"
263,6,2,Daniel Schmidt And The Berkeley Gamelan,And The Darkest Hour Is Just Before Dawn,"2017-05-26 - Djrum, Neinzer - Solid Steel"
264,7,2,Bop,So Unloved,"2017-05-26 - Djrum, Neinzer - Solid Steel"
265,8,2,Xadrez,No Jazz Bars,"2017-05-26 - Djrum, Neinzer - Solid Steel"
266,9,2,Ill K,Time Leap,"2017-05-26 - Djrum, Neinzer - Solid Steel"
267,10,2,Dead Man's Chest,Avalon Dub,"2017-05-26 - Djrum, Neinzer - Solid Steel"
268,11,2,Last Life,Nether Regions,"2017-05-26 - Djrum, Neinzer - Solid Steel"
269,12,2,Hodge & Peder,Inside The Rain,"2017-05-26 - Djrum, Neinzer - Solid Steel"
270,13,2,Cassius Select,90,"2017-05-26 - Djrum, Neinzer - Solid Steel"
271,14,2,Lurka,Beater,"2017-05-26 - Djrum, Neinzer - Solid Steel"
272,15,2,Gila,Ipa Address,"2017-05-26 - Djrum, Neinzer - Solid Steel"
273,16,2,YYYY,Invite,"2017-05-26 - Djrum, Neinzer - Solid Steel"
274,17,2,Colin Stetson,Like Wolves On The Fold,"2017-05-26 - Djrum, Neinzer - Solid Steel"
275,18,2,SCNTST,Thru Infinity,"2017-05-26 - Djrum, Neinzer - Solid Steel"
276,19,2,Christoph Berg,Farewell,"2017-05-26 - Djrum, Neinzer - Solid Steel"
277,20,2,Blondes,Quality Of Life,"2017-05-26 - Djrum, Neinzer - Solid Steel"
278,21,2,Kowton,Pea Soup,"2017-05-26 - Djrum, Neinzer - Solid Steel"
279,22,2,Christoph Berg,Memories,"2017-05-26 - Djrum, Neinzer - Solid Steel"
280,23,2,Peter Van Hoesen,Circumference 12,"2017-05-26 - Djrum, Neinzer - Solid Steel"
281,24,2,Trus'me,Here And Now,"2017-05-26 - Djrum, Neinzer - Solid Steel"
282,25,2,Viers,Moonlighting,"2017-05-26 - Djrum, Neinzer - Solid Steel"
283,26,2,Randomer,Smokin',"2017-05-26 - Djrum, Neinzer - Solid Steel"
284,27,2,Schneider™ And KPT.Michi.Gan,The Light 3000,"2017-05-26 - Djrum, Neinzer - Solid Steel"
285,28,2,Björk,Harm Of Will,"2017-05-26 - Djrum, Neinzer - Solid Steel"
286,29,2,?,Harm Of Will,"2017-05-26 - Djrum, Neinzer - Solid Steel"
287,30,2,Djrum,Showreel Pt.1,"2017-05-26 - Djrum, Neinzer - Solid Steel"
288,1,2,The The Paradise Bangkok Molam International Band,Exit Planet Lam,"2017-05-26 - Djrum, Neinzer - Solid Steel"
289,2,2,Dresvn,Sleepy Bay,"2017-05-26 - Djrum, Neinzer - Solid Steel"
290,3,2,Forest Drive West,System,"2017-05-26 - Djrum, Neinzer - Solid Steel"
291,4,2,Ploy,Blow Poke,"2017-05-26 - Djrum, Neinzer - Solid Steel"
292,5,2,Nabi,Neinzer,"2017-05-26 - Djrum, Neinzer - Solid Steel"
293,6,2,Four Tet,Ocoras,"2017-05-26 - Djrum, Neinzer - Solid Steel"
294,7,2,Dynamo Dreesen & SVN & A Made Up Sound,Untitled,"2017-05-26 - Djrum, Neinzer - Solid Steel"
295,8,2,Neinzer,Horus,"2017-05-26 - Djrum, Neinzer - Solid Steel"
296,9,2,Yotam Avni,Tehillim,"2017-05-26 - Djrum, Neinzer - Solid Steel"
297,10,2,Kowton,Pea Soup,"2017-05-26 - Djrum, Neinzer - Solid Steel"
298,11,2,Mumdance And Pev,Big Slug,"2017-05-26 - Djrum, Neinzer - Solid Steel"
299,12,2,Gaunt,JP,"2017-05-26 - Djrum, Neinzer - Solid Steel"
300,13,2,Parched,Szare,"2017-05-26 - Djrum, Neinzer - Solid Steel"
301,14,2,Oskar Offermann,Le Grand To Do,"2017-05-26 - Djrum, Neinzer - Solid Steel"
302,15,2,Rene Audiard,Kingston's Road,"2017-05-26 - Djrum, Neinzer - Solid Steel"
303,16,2,Aleksi Perälä,Uk74r1514020,"2017-05-26 - Djrum, Neinzer - Solid Steel"
304,17,2,Track 7,Bulang Wu China,"2017-05-26 - Djrum, Neinzer - Solid Steel"
305,1,1,Mohammad Reza Mortazavi,Riding Time,2020-01-27 - Djrum - Dekmantel Podcast 267
306,2,1,Kimyan Law,Kin,2020-01-27 - Djrum - Dekmantel Podcast 267
307,3,1,Djrum,Tournesol,2020-01-27 - Djrum - Dekmantel Podcast 267
308,4,1,33EMYBW,Induce,2020-01-27 - Djrum - Dekmantel Podcast 267
309,5,1,Aleksi Perälä,UK74R1826130,2020-01-27 - Djrum - Dekmantel Podcast 267
310,6,1,Sully,Rotten,2020-01-27 - Djrum - Dekmantel Podcast 267
311,7,1,Cop Envy & DJ Plead,I.G.A,2020-01-27 - Djrum - Dekmantel Podcast 267
312,8,1,African Head Charge,Stebeni's Theme,2020-01-27 - Djrum - Dekmantel Podcast 267
313,9,1,Call Super & Parris,Chiseler's Rush,2020-01-27 - Djrum - Dekmantel Podcast 267
314,10,1,Boxwork,Pepper Stalk,2020-01-27 - Djrum - Dekmantel Podcast 267
315,11,1,SP:MC,Vintage,2020-01-27 - Djrum - Dekmantel Podcast 267
316,12,1,Squarepusher,Theme From Ernest Borgnine,2020-01-27 - Djrum - Dekmantel Podcast 267
317,13,1,?,Theme From Ernest Borgnine,2020-01-27 - Djrum - Dekmantel Podcast 267
318,14,1,Andy C,Mindrise,2020-01-27 - Djrum - Dekmantel Podcast 267
319,15,1,Proc Fiskal,Pico,2020-01-27 - Djrum - Dekmantel Podcast 267
320,16,1,Lee Gamble,Envenom,2020-01-27 - Djrum - Dekmantel Podcast 267
321,17,1,BKey & Smyla,Origins,2020-01-27 - Djrum - Dekmantel Podcast 267
322,18,1,Clark,Unfurla,2020-01-27 - Djrum - Dekmantel Podcast 267
323,19,1,Wim Mertens,Mildly Skeeming,2020-01-27 - Djrum - Dekmantel Podcast 267
324,20,1,?,Mildly Skeeming,2020-01-27 - Djrum - Dekmantel Podcast 267
325,21,1,Anunaku,Bronze Age,2020-01-27 - Djrum - Dekmantel Podcast 267
326,22,1,Gabber Modus Operandi,Calon Arang,2020-01-27 - Djrum - Dekmantel Podcast 267
327,23,1,Hellfish & The Producer,Turntable Savage,2020-01-27 - Djrum - Dekmantel Podcast 267
328,24,1,Hellfish & The Producer,The Way Of The Homeboy Pt. 2,2020-01-27 - Djrum - Dekmantel Podcast 267
329,25,1,Adlas,Currents + Autechre,2020-01-27 - Djrum - Dekmantel Podcast 267
330,26,1,Aleksi Perälä,UK74R1825050,2020-01-27 - Djrum - Dekmantel Podcast 267
331,1,1,Pariah,Linnaea,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
332,2,1,?,Linnaea,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
333,3,1,Henzo,For Your Consideration,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
334,4,1,?,For Your Consideration,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
335,5,1,Yunis,Fractals,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
336,6,1,33EMYBW,Medical Fodder,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
337,7,1,Forest Drive West,Impulse,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
338,8,1,Paradon't,Chuwangk Kyuh Hay,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
339,9,1,Uberdog & Binray,Untitled,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
340,10,1,?,Untitled,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
341,11,1,Toma Kami,This Side Up,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
342,12,1,Sully Feat. Luke Benjamin,Don't Get Better Than Me And You,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
343,13,1,Al Wootton,Prophecy,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
344,14,1,Soreab,Cave Wallk,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
345,15,1,Plastikman,Afrika,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
346,16,1,TEXTASY + KREGGO,The Definitive Hardcore Anthem,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
347,17,1,Autechre,Flutter,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
348,18,1,Laksa,Belly Brocka,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
349,19,1,Monkey Steak,Crowsteppah,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
350,20,1,Eusebeia,Evolution II,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
351,21,1,Simo Cell & Abdullah Miniawy,Pending In The Pattern,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
352,22,1,Crossing Avenue,Decimo Piano,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
353,23,1,Hamilton Scalpel,Southern Cross Aerobatic Team,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
354,24,1,T.S / M.F.,Ladies Remix Pt.2,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
355,25,1,Cucumb45,Opxthermin,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
356,26,1,Rian Treanor,ATAXIA_B2,"2021-04-11 - Djrum @ London Unlocked, Tower Bridge, London"
